"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","74436","WAHD935091IX1","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","72168","BRBWF18ABANA1","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","105400","EXPCC20IX1","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","56639","WANA34100PTO1","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","50624","EXOE8GF2","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","61442","PANAF150B1TA1","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","62712","PANAF150B1WB2","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","68698","SGUN65M75HPTOB","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","53480","EXIM7B2","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","46181","TK32S5KPTOB","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","76025","EXFE4EG2","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","52076","LG55QNEDPTOB","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","48542","HH85Q6QVVPTOB","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","37201","MRPBAV0003VRDB","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","78115","EXLEE181","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","42902","BRBYO4EBRUNAB","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","51525","HHWD1I1141BT11","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","77204","BRBFS5GDR2","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","51009","5PCPH2820AZLB","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","72955","EXIB7B1","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","41541","JBLBOOMBX4BCOB","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","61638","EXIM7S1","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","70751","WANA230PTO1","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","62782","BRBWJ14A9ANA1","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","101335","1QMDWTF08S2","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","56747","EXESI80VRD1","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","70340","EXME41X1","Captura de preços","2026-09-22","passed","2026-09-22","","LA","",""
"","103529","EXME3BP2","Captura de preços","2026-09-22","passed","2026-09-22","","IN","",""
"","44910","EXIT70SB","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","84892","EXCJYE24FB2","Captura de preços","2026-09-22","passed","2026-09-22","","UT","",""
"","85459","OSOSAN500IPO2","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
"","74232","EXLSC122","Captura de preços","2026-09-22","passed","2026-09-22","","BD","",""
